cos_theta_center,cos_theta_det_center,counts,omega
0.5850000000,0.7250000000,16403,0.0003280600
0.5850000000,0.7750000000,17759,0.0003551800
0.5850000000,0.8250000000,20091,0.0004018200
0.5850000000,0.8750000000,23395,0.0004679000
0.5850000000,0.9250000000,31458,0.0006291600
0.5850000000,0.9750000000,57382,0.0011476400
0.5950000000,0.0250000000,0,0.0000000000
0.5950000000,0.0750000000,0,0.0000000000
0.5950000000,0.1250000000,0,0.0000000000
0.5950000000,0.1750000000,649,0.0000129800
0.5950000000,0.2250000000,7281,0.0001456200
0.5950000000,0.2750000000,12280,0.0002456000
0.5950000000,0.3250000000,14099,0.0002819800
0.5950000000,0.3750000000,13903,0.0002780600
0.5950000000,0.4250000000,14060,0.0002812000
0.5950000000,0.4750000000,14074,0.0002814800
0.5950000000,0.5250000000,14218,0.0002843600
0.5950000000,0.5750000000,14895,0.0002979000
0.5950000000,0.6250000000,14981,0.0002996200
0.5950000000,0.6750000000,15755,0.0003151000
0.5950000000,0.7250000000,16725,0.0003345000
0.5950000000,0.7750000000,17888,0.0003577600
0.5950000000,0.8250000000,20144,0.0004028800
0.5950000000,0.8750000000,23337,0.0004667400
0.5950000000,0.9250000000,30985,0.0006197000
0.5950000000,0.9750000000,59189,0.0011837800
0.6050000000,0.0250000000,0,0.0000000000
0.6050000000,0.0750000000,0,0.0000000000
0.6050000000,0.1250000000,0,0.0000000000
0.6050000000,0.1750000000,975,0.0000195000
0.6050000000,0.2250000000,8025,0.0001605000
0.6050000000,0.2750000000,12764,0.0002552800
0.6050000000,0.3250000000,14186,0.0002837200
0.6050000000,0.3750000000,14523,0.0002904600
0.6050000000,0.4250000000,14179,0.0002835800
0.6050000000,0.4750000000,14189,0.0002837800
0.6050000000,0.5250000000,14266,0.0002853200
0.6050000000,0.5750000000,14602,0.0002920400
0.6050000000,0.6250000000,15049,0.0003009800
0.6050000000,0.6750000000,15803,0.0003160600
0.6050000000,0.7250000000,16482,0.0003296400
0.6050000000,0.7750000000,17780,0.0003556000
0.6050000000,0.8250000000,20320,0.0004064000
0.6050000000,0.8750000000,23158,0.0004631600
0.6050000000,0.9250000000,30822,0.0006164400
0.6050000000,0.9750000000,60848,0.0012169600
0.6150000000,0.0250000000,0,0.0000000000
0.6150000000,0.0750000000,0,0.0000000000
0.6150000000,0.1250000000,0,0.0000000000
0.6150000000,0.1750000000,1271,0.0000254200
0.6150000000,0.2250000000,8626,0.0001725200
0.6150000000,0.2750000000,13236,0.0002647200
0.6150000000,0.3250000000,14599,0.0002919800
0.6150000000,0.3750000000,14255,0.0002851000
0.6150000000,0.4250000000,14060,0.0002812000
0.6150000000,0.4750000000,14439,0.0002887800
0.6150000000,0.5250000000,14633,0.0002926600
0.6150000000,0.5750000000,14819,0.0002963800
0.6150000000,0.6250000000,15356,0.0003071200
0.6150000000,0.6750000000,15667,0.0003133400
0.6150000000,0.7250000000,16664,0.0003332800
0.6150000000,0.7750000000,18069,0.0003613800
0.6150000000,0.8250000000,20359,0.0004071800
0.6150000000,0.8750000000,23430,0.0004686000
0.6150000000,0.9250000000,30578,0.0006115600
0.6150000000,0.9750000000,62368,0.0012473600
0.6250000000,0.0250000000,0,0.0000000000
0.6250000000,0.0750000000,0,0.0000000000
0.6250000000,0.1250000000,0,0.0000000000
0.6250000000,0.1750000000,1651,0.0000330200
0.6250000000,0.2250000000,9518,0.0001903600
0.6250000000,0.2750000000,13694,0.0002738800
0.6250000000,0.3250000000,14752,0.0002950400
0.6250000000,0.3750000000,14757,0.0002951400
0.6250000000,0.4250000000,14304,0.0002860800
0.6250000000,0.4750000000,14451,0.0002890200
0.6250000000,0.5250000000,14663,0.0002932600
0.6250000000,0.5750000000,14898,0.0002979600
0.6250000000,0.6250000000,15215,0.0003043000
0.6250000000,0.6750000000,15932,0.0003186400
0.6250000000,0.7250000000,16596,0.0003319200
0.6250000000,0.7750000000,18102,0.0003620400
0.6250000000,0.8250000000,20169,0.0004033800
0.6250000000,0.8750000000,23274,0.0004654800
0.6250000000,0.9250000000,30194,0.0006038800
0.6250000000,0.9750000000,63920,0.0012784000
0.6350000000,0.0250000000,0,0.0000000000
0.6350000000,0.0750000000,0,0.0000000000
0.6350000000,0.1250000000,0,0.0000000000
0.6350000000,0.1750000000,2105,0.0000421000
0.6350000000,0.2250000000,10287,0.0002057400
0.6350000000,0.2750000000,13882,0.0002776400
0.6350000000,0.3250000000,14921,0.0002984200
0.6350000000,0.3750000000,14545,0.0002909000
0.6350000000,0.4250000000,14619,0.0002923800
0.6350000000,0.4750000000,14558,0.0002911600
0.6350000000,0.5250000000,14622,0.0002924400
0.6350000000,0.5750000000,14987,0.0002997400
0.6350000000,0.6250000000,15293,0.0003058600
0.6350000000,0.6750000000,15991,0.0003198200
0.6350000000,0.7250000000,16772,0.0003354400
0.6350000000,0.7750000000,18262,0.0003652400
0.6350000000,0.8250000000,20139,0.0004027800
0.6350000000,0.8750000000,23345,0.0004669000
0.6350000000,0.9250000000,30302,0.0006060400
0.6350000000,0.9750000000,65077,0.0013015400
0.6450000000,0.0250000000,0,0.0000000000
0.6450000000,0.0750000000,0,0.0000000000
0.6450000000,0.1250000000,0,0.0000000000
0.6450000000,0.1750000000,2459,0.0000491800
0.6450000000,0.2250000000,11163,0.0002232600
0.6450000000,0.2750000000,14872,0.0002974400
0.6450000000,0.3250000000,15147,0.0003029400
0.6450000000,0.3750000000,15172,0.0003034400
0.6450000000,0.4250000000,14578,0.0002915600
0.6450000000,0.4750000000,14574,0.0002914800
0.6450000000,0.5250000000,15070,0.0003014000
0.6450000000,0.5750000000,15334,0.0003066800
0.6450000000,0.6250000000,15329,0.0003065800
0.6450000000,0.6750000000,16152,0.0003230400
0.6450000000,0.7250000000,17123,0.0003424600
0.6450000000,0.7750000000,18059,0.0003611800
0.6450000000,0.8250000000,19857,0.0003971400
0.6450000000,0.8750000000,23330,0.0004666000
0.6450000000,0.9250000000,29946,0.0005989200
0.6450000000,0.9750000000,66604,0.0013320800
0.6550000000,0.0250000000,0,0.0000000000
0.6550000000,0.0750000000,0,0.0000000000
0.6550000000,0.1250000000,0,0.0000000000
0.6550000000,0.1750000000,2806,0.0000561200
0.6550000000,0.2250000000,12079,0.0002415800
0.6550000000,0.2750000000,15188,0.0003037600
0.6550000000,0.3250000000,15534,0.0003106800
0.6550000000,0.3750000000,15031,0.0003006200
0.6550000000,0.4250000000,14798,0.0002959600
0.6550000000,0.4750000000,14791,0.0002958200
0.6550000000,0.5250000000,15109,0.0003021800
0.6550000000,0.5750000000,15110,0.0003022000
0.6550000000,0.6250000000,15718,0.0003143600
0.6550000000,0.6750000000,16204,0.0003240800
0.6550000000,0.7250000000,17096,0.0003419200
0.6550000000,0.7750000000,18302,0.0003660400
0.6550000000,0.8250000000,20282,0.0004056400
0.6550000000,0.8750000000,23709,0.0004741800
0.6550000000,0.9250000000,30029,0.0006005800
0.6550000000,0.9750000000,67075,0.0013415000
0.6650000000,0.0250000000,0,0.0000000000
0.6650000000,0.0750000000,0,0.0000000000
0.6650000000,0.1250000000,0,0.0000000000
0.6650000000,0.1750000000,3120,0.0000624000
0.6650000000,0.2250000000,12843,0.0002568600
0.6650000000,0.2750000000,15748,0.0003149600
0.6650000000,0.3250000000,15689,0.0003137800
0.6650000000,0.3750000000,15407,0.0003081400
0.6650000000,0.4250000000,15325,0.0003065000
0.6650000000,0.4750000000,15258,0.0003051600
0.6650000000,0.5250000000,15202,0.0003040400
0.6650000000,0.5750000000,15575,0.0003115000
0.6650000000,0.6250000000,15597,0.0003119400
0.6650000000,0.6750000000,16342,0.0003268400
0.6650000000,0.7250000000,17305,0.0003461000
0.6650000000,0.7750000000,18439,0.0003687800
0.6650000000,0.8250000000,20388,0.0004077600
0.6650000000,0.8750000000,23715,0.0004743000
0.6650000000,0.9250000000,29889,0.0005977800
0.6650000000,0.9750000000,68811,0.0013762200
0.6750000000,0.0250000000,0,0.0000000000
0.6750000000,0.0750000000,0,0.0000000000
0.6750000000,0.1250000000,0,0.0000000000
0.6750000000,0.1750000000,3450,0.0000690000
0.6750000000,0.2250000000,13890,0.0002778000
0.6750000000,0.2750000000,16075,0.0003215000
0.6750000000,0.3250000000,15714,0.0003142800
0.6750000000,0.3750000000,15669,0.0003133800
0.6750000000,0.4250000000,15281,0.0003056200
0.6750000000,0.4750000000,14959,0.0002991800
0.6750000000,0.5250000000,15425,0.0003085000
0.6750000000,0.5750000000,15587,0.0003117400
0.6750000000,0.6250000000,15921,0.0003184200
0.6750000000,0.6750000000,16608,0.0003321600
0.6750000000,0.7250000000,17503,0.0003500600
0.6750000000,0.7750000000,18589,0.0003717800
0.6750000000,0.8250000000,20594,0.0004118800
0.6750000000,0.8750000000,23605,0.0004721000
0.6750000000,0.9250000000,30240,0.0006048000
0.6750000000,0.9750000000,69453,0.0013890600
0.6850000000,0.0250000000,0,0.0000000000
0.6850000000,0.0750000000,0,0.0000000000
0.6850000000,0.1250000000,0,0.0000000000
0.6850000000,0.1750000000,3669,0.0000733800
0.6850000000,0.2250000000,14509,0.0002901800
0.6850000000,0.2750000000,16899,0.0003379800
0.6850000000,0.3250000000,16199,0.0003239800
0.6850000000,0.3750000000,15736,0.0003147200
0.6850000000,0.4250000000,15599,0.0003119800
0.6850000000,0.4750000000,15403,0.0003080600
0.6850000000,0.5250000000,15575,0.0003115000
0.6850000000,0.5750000000,15751,0.0003150200
0.6850000000,0.6250000000,15842,0.0003168400
0.6850000000,0.6750000000,16662,0.0003332400
0.6850000000,0.7250000000,17513,0.0003502600
0.6850000000,0.7750000000,18554,0.0003710800
0.6850000000,0.8250000000,20545,0.0004109000
0.6850000000,0.8750000000,23996,0.0004799200
0.6850000000,0.9250000000,30452,0.0006090400
0.6850000000,0.9750000000,70006,0.0014001200
0.6950000000,0.0250000000,0,0.0000000000
0.6950000000,0.0750000000,0,0.0000000000
0.6950000000,0.1250000000,0,0.0000000000
0.6950000000,0.1750000000,3783,0.0000756600
0.6950000000,0.2250000000,15508,0.0003101600
0.6950000000,0.2750000000,17195,0.0003439000
0.6950000000,0.3250000000,16508,0.0003301600
0.6950000000,0.3750000000,15884,0.0003176800
0.6950000000,0.4250000000,15897,0.0003179400
0.6950000000,0.4750000000,15767,0.0003153400
0.6950000000,0.5250000000,15603,0.0003120600
0.6950000000,0.5750000000,15967,0.0003193400
0.6950000000,0.6250000000,15982,0.0003196400
0.6950000000,0.6750000000,16889,0.0003377800
0.6950000000,0.7250000000,17662,0.0003532400
0.6950000000,0.7750000000,19080,0.0003816000
0.6950000000,0.8250000000,20763,0.0004152600
0.6950000000,0.8750000000,23928,0.0004785600
0.6950000000,0.9250000000,30100,0.0006020000
0.6950000000,0.9750000000,71032,0.0014206400
0.7050000000,0.0250000000,0,0.0000000000
0.7050000000,0.0750000000,0,0.0000000000
0.7050000000,0.1250000000,0,0.0000000000
0.7050000000,0.1750000000,3843,0.0000768600
0.7050000000,0.2250000000,16639,0.0003327800
0.7050000000,0.2750000000,17344,0.0003468800
0.7050000000,0.3250000000,17214,0.0003442800
0.7050000000,0.3750000000,16458,0.0003291600
0.7050000000,0.4250000000,15911,0.0003182200
0.7050000000,0.4750000000,15797,0.0003159400
0.7050000000,0.5250000000,15836,0.0003167200
0.7050000000,0.5750000000,15855,0.0003171000
0.7050000000,0.6250000000,16430,0.0003286000
0.7050000000,0.6750000000,16846,0.0003369200
0.7050000000,0.7250000000,17758,0.0003551600
0.7050000000,0.7750000000,19444,0.0003888800
0.7050000000,0.8250000000,21102,0.0004220400
0.7050000000,0.8750000000,24285,0.0004857000
0.7050000000,0.9250000000,30490,0.0006098000
0.7050000000,0.9750000000,71907,0.0014381400
0.7150000000,0.0250000000,0,0.0000000000
0.7150000000,0.0750000000,0,0.0000000000
0.7150000000,0.1250000000,0,0.0000000000
0.7150000000,0.1750000000,3891,0.0000778200
0.7150000000,0.2250000000,17281,0.0003456200
0.7150000000,0.2750000000,18110,0.0003622000
0.7150000000,0.3250000000,17319,0.0003463800
0.7150000000,0.3750000000,16613,0.0003322600
0.7150000000,0.4250000000,16596,0.0003319200
0.7150000000,0.4750000000,16233,0.0003246600
0.7150000000,0.5250000000,15872,0.0003174400
0.7150000000,0.5750000000,16202,0.0003240400
0.7150000000,0.6250000000,16668,0.0003333600
0.7150000000,0.6750000000,17125,0.0003425000
0.7150000000,0.7250000000,17970,0.0003594000
0.7150000000,0.7750000000,19221,0.0003844200
0.7150000000,0.8250000000,21136,0.0004227200
0.7150000000,0.8750000000,24229,0.0004845800
0.7150000000,0.9250000000,30881,0.0006176200
0.7150000000,0.9750000000,72467,0.0014493400
0.7250000000,0.0250000000,0,0.0000000000
0.7250000000,0.0750000000,0,0.0000000000
0.7250000000,0.1250000000,0,0.0000000000
0.7250000000,0.1750000000,3810,0.0000762000
0.7250000000,0.2250000000,17874,0.0003574800
0.7250000000,0.2750000000,18581,0.0003716200
0.7250000000,0.3250000000,17586,0.0003517200
0.7250000000,0.3750000000,16914,0.0003382800
0.7250000000,0.4250000000,16618,0.0003323600
0.7250000000,0.4750000000,16600,0.0003320000
0.7250000000,0.5250000000,16317,0.0003263400
0.7250000000,0.5750000000,16540,0.0003308000
0.7250000000,0.6250000000,16869,0.0003373800
0.7250000000,0.6750000000,17401,0.0003480200
0.7250000000,0.7250000000,18038,0.0003607600
0.7250000000,0.7750000000,19508,0.0003901600
0.7250000000,0.8250000000,21344,0.0004268800
0.7250000000,0.8750000000,24537,0.0004907400
0.7250000000,0.9250000000,31307,0.0006261400
0.7250000000,0.9750000000,72232,0.0014446400
0.7350000000,0.0250000000,0,0.0000000000
0.7350000000,0.0750000000,0,0.0000000000
0.7350000000,0.1250000000,0,0.0000000000
0.7350000000,0.1750000000,3570,0.0000714000
0.7350000000,0.2250000000,18541,0.0003708200
0.7350000000,0.2750000000,19329,0.0003865800
0.7350000000,0.3250000000,18066,0.0003613200
0.7350000000,0.3750000000,17409,0.0003481800
0.7350000000,0.4250000000,17171,0.0003434200
0.7350000000,0.4750000000,16782,0.0003356400
0.7350000000,0.5250000000,16708,0.0003341600
0.7350000000,0.5750000000,16941,0.0003388200
0.7350000000,0.6250000000,16842,0.0003368400
0.7350000000,0.6750000000,17547,0.0003509400
0.7350000000,0.7250000000,18246,0.0003649200
0.7350000000,0.7750000000,19680,0.0003936000
0.7350000000,0.8250000000,21361,0.0004272200
0.7350000000,0.8750000000,24958,0.0004991600
0.7350000000,0.9250000000,31627,0.0006325400
0.7350000000,0.9750000000,73120,0.0014624000
0.7450000000,0.0250000000,0,0.0000000000
0.7450000000,0.0750000000,0,0.0000000000
0.7450000000,0.1250000000,0,0.0000000000
0.7450000000,0.1750000000,3384,0.0000676800
0.7450000000,0.2250000000,19027,0.0003805400
0.7450000000,0.2750000000,20041,0.0004008200
0.7450000000,0.3250000000,18539,0.0003707800
0.7450000000,0.3750000000,17965,0.0003593000
0.7450000000,0.4250000000,17489,0.0003497800
0.7450000000,0.4750000000,16875,0.0003375000
0.7450000000,0.5250000000,16882,0.0003376400
0.7450000000,0.5750000000,17032,0.0003406400
0.7450000000,0.6250000000,17460,0.0003492000
0.7450000000,0.6750000000,17661,0.0003532200
0.7450000000,0.7250000000,18482,0.0003696400
0.7450000000,0.7750000000,19581,0.0003916200
0.7450000000,0.8250000000,21935,0.0004387000
0.7450000000,0.8750000000,25300,0.0005060000
0.7450000000,0.9250000000,31963,0.0006392600
0.7450000000,0.9750000000,72677,0.0014535400
0.7550000000,0.0250000000,0,0.0000000000
0.7550000000,0.0750000000,0,0.0000000000
0.7550000000,0.1250000000,0,0.0000000000
0.7550000000,0.1750000000,3056,0.0000611200
0.7550000000,0.2250000000,19263,0.0003852600
0.7550000000,0.2750000000,20595,0.0004119000
0.7550000000,0.3250000000,19327,0.0003865400
0.7550000000,0.3750000000,18333,0.0003666600
0.7550000000,0.4250000000,17801,0.0003560200
0.7550000000,0.4750000000,17165,0.0003433000
0.7550000000,0.5250000000,17254,0.0003450800
0.7550000000,0.5750000000,17295,0.0003459000
0.7550000000,0.6250000000,17480,0.0003496000
0.7550000000,0.6750000000,17868,0.0003573600
0.7550000000,0.7250000000,18803,0.0003760600
0.7550000000,0.7750000000,20249,0.0004049800
0.7550000000,0.8250000000,22122,0.0004424400
0.7550000000,0.8750000000,25560,0.0005112000
0.7550000000,0.9250000000,32229,0.0006445800
0.7550000000,0.9750000000,72889,0.0014577800
0.7650000000,0.0250000000,0,0.0000000000
0.7650000000,0.0750000000,0,0.0000000000
0.7650000000,0.1250000000,0,0.0000000000
0.7650000000,0.1750000000,2514,0.0000502800
0.7650000000,0.2250000000,19577,0.0003915400
0.7650000000,0.2750000000,21512,0.0004302400
0.7650000000,0.3250000000,19889,0.0003977800
0.7650000000,0.3750000000,18630,0.0003726000
0.7650000000,0.4250000000,18216,0.0003643200
0.7650000000,0.4750000000,17621,0.0003524200
0.7650000000,0.5250000000,17622,0.0003524400
0.7650000000,0.5750000000,17350,0.0003470000
0.7650000000,0.6250000000,17707,0.0003541400
0.7650000000,0.6750000000,18211,0.0003642200
0.7650000000,0.7250000000,19005,0.0003801000
0.7650000000,0.7750000000,20466,0.0004093200
0.7650000000,0.8250000000,22384,0.0004476800
0.7650000000,0.8750000000,25732,0.0005146400
0.7650000000,0.9250000000,32826,0.0006565200
0.7650000000,0.9750000000,72187,0.0014437400
0.7750000000,0.0250000000,0,0.0000000000
0.7750000000,0.0750000000,0,0.0000000000
0.7750000000,0.1250000000,0,0.0000000000
0.7750000000,0.1750000000,2137,0.0000427400
0.7750000000,0.2250000000,20007,0.0004001400
0.7750000000,0.2750000000,22254,0.0004450800
0.7750000000,0.3250000000,20731,0.0004146200
0.7750000000,0.3750000000,19380,0.0003876000
0.7750000000,0.4250000000,18619,0.0003723800
0.7750000000,0.4750000000,18039,0.0003607800
0.7750000000,0.5250000000,17589,0.0003517800
0.7750000000,0.5750000000,17849,0.0003569800
0.7750000000,0.6250000000,18025,0.0003605000
0.7750000000,0.6750000000,18198,0.0003639600
0.7750000000,0.7250000000,19380,0.0003876000
0.7750000000,0.7750000000,20581,0.0004116200
0.7750000000,0.8250000000,22600,0.0004520000
0.7750000000,0.8750000000,26539,0.0005307800
0.7750000000,0.9250000000,33577,0.0006715400
0.7750000000,0.9750000000,71676,0.0014335200
0.7850000000,0.0250000000,0,0.0000000000
0.7850000000,0.0750000000,0,0.0000000000
0.7850000000,0.1250000000,0,0.0000000000
0.7850000000,0.1750000000,1773,0.0000354600
0.7850000000,0.2250000000,20340,0.0004068000
0.7850000000,0.2750000000,23708,0.0004741600
0.7850000000,0.3250000000,21355,0.0004271000
0.7850000000,0.3750000000,19784,0.0003956800
0.7850000000,0.4250000000,18911,0.0003782200
0.7850000000,0.4750000000,18457,0.0003691400
0.7850000000,0.5250000000,18015,0.0003603000
0.7850000000,0.5750000000,18320,0.0003664000
0.7850000000,0.6250000000,18370,0.0003674000
0.7850000000,0.6750000000,19044,0.0003808800
0.7850000000,0.7250000000,19806,0.0003961200
0.7850000000,0.7750000000,20976,0.0004195200
0.7850000000,0.8250000000,23316,0.0004663200
0.7850000000,0.8750000000,26579,0.0005315800
0.7850000000,0.9250000000,34932,0.0006986400
0.7850000000,0.9750000000,71492,0.0014298400
0.7950000000,0.0250000000,0,0.0000000000
0.7950000000,0.0750000000,0,0.0000000000
0.7950000000,0.1250000000,0,0.0000000000
0.7950000000,0.1750000000,1328,0.0000265600
0.7950000000,0.2250000000,21089,0.0004217800
0.7950000000,0.2750000000,25237,0.0005047400
0.7950000000,0.3250000000,22240,0.0004448000
0.7950000000,0.3750000000,20662,0.0004132400
0.7950000000,0.4250000000,19662,0.0003932400
0.7950000000,0.4750000000,19153,0.0003830600
0.7950000000,0.5250000000,18687,0.0003737400
0.7950000000,0.5750000000,18652,0.0003730400
0.7950000000,0.6250000000,18750,0.0003750000
0.7950000000,0.6750000000,19170,0.0003834000
0.7950000000,0.7250000000,20001,0.0004000200
0.7950000000,0.7750000000,21219,0.0004243800
0.7950000000,0.8250000000,23184,0.0004636800
0.7950000000,0.8750000000,27103,0.0005420600
0.7950000000,0.9250000000,35712,0.0007142400
0.7950000000,0.9750000000,70224,0.0014044800
0.8050000000,0.0250000000,0,0.0000000000
0.8050000000,0.0750000000,0,0.0000000000
0.8050000000,0.1250000000,0,0.0000000000
0.8050000000,0.1750000000,1043,0.0000208600
0.8050000000,0.2250000000,21784,0.0004356800
0.8050000000,0.2750000000,26730,0.0005346000
0.8050000000,0.3250000000,23386,0.0004677200
0.8050000000,0.3750000000,21442,0.0004288400
0.8050000000,0.4250000000,20158,0.0004031600
0.8050000000,0.4750000000,19399,0.0003879800
0.8050000000,0.5250000000,19121,0.0003824200
0.8050000000,0.5750000000,19096,0.0003819200
0.8050000000,0.6250000000,19106,0.0003821200
0.8050000000,0.6750000000,19506,0.0003901200
0.8050000000,0.7250000000,20515,0.0004103000
0.8050000000,0.7750000000,21615,0.0004323000
0.8050000000,0.8250000000,24069,0.0004813800
0.8050000000,0.8750000000,28021,0.0005604200
0.8050000000,0.9250000000,36655,0.0007331000
0.8050000000,0.9750000000,68603,0.0013720600
0.8150000000,0.0250000000,0,0.0000000000
0.8150000000,0.0750000000,0,0.0000000000
0.8150000000,0.1250000000,0,0.0000000000
0.8150000000,0.1750000000,830,0.0000166000
0.8150000000,0.2250000000,23346,0.0004669200
0.8150000000,0.2750000000,28869,0.0005773800
0.8150000000,0.3250000000,24623,0.0004924600
0.8150000000,0.3750000000,22299,0.0004459800
0.8150000000,0.4250000000,20972,0.0004194400
0.8150000000,0.4750000000,20202,0.0004040400
0.8150000000,0.5250000000,19895,0.0003979000
0.8150000000,0.5750000000,19289,0.0003857800
0.8150000000,0.6250000000,19379,0.0003875800
0.8150000000,0.6750000000,20019,0.0004003800
0.8150000000,0.7250000000,20829,0.0004165800
0.8150000000,0.7750000000,22272,0.0004454400
0.8150000000,0.8250000000,24524,0.0004904800
0.8150000000,0.8750000000,28442,0.0005688400
0.8150000000,0.9250000000,37787,0.0007557400
0.8150000000,0.9750000000,67260,0.0013452000
0.8250000000,0.0250000000,0,0.0000000000
0.8250000000,0.0750000000,0,0.0000000000
0.8250000000,0.1250000000,0,0.0000000000
0.8250000000,0.1750000000,555,0.0000111000
0.8250000000,0.2250000000,26247,0.0005249400
0.8250000000,0.2750000000,31333,0.0006266600
0.8250000000,0.3250000000,26090,0.0005218000
0.8250000000,0.3750000000,23279,0.0004655800
0.8250000000,0.4250000000,21658,0.0004331600
0.8250000000,0.4750000000,20700,0.0004140000
0.8250000000,0.5250000000,19977,0.0003995400
0.8250000000,0.5750000000,19859,0.0003971800
0.8250000000,0.6250000000,20030,0.0004006000
0.8250000000,0.6750000000,20525,0.0004105000
0.8250000000,0.7250000000,21486,0.0004297200
0.8250000000,0.7750000000,22749,0.0004549800
0.8250000000,0.8250000000,24890,0.0004978000
0.8250000000,0.8750000000,29071,0.0005814200
0.8250000000,0.9250000000,39097,0.0007819400
0.8250000000,0.9750000000,65154,0.0013030800
0.8350000000,0.0250000000,0,0.0000000000
0.8350000000,0.0750000000,0,0.0000000000
0.8350000000,0.1250000000,0,0.0000000000
0.8350000000,0.1750000000,301,0.0000060200
0.8350000000,0.2250000000,33034,0.0006606800
0.8350000000,0.2750000000,34966,0.0006993200
0.8350000000,0.3250000000,28107,0.0005621400
0.8350000000,0.3750000000,24497,0.0004899400
0.8350000000,0.4250000000,22869,0.0004573800
0.8350000000,0.4750000000,21529,0.0004305800
0.8350000000,0.5250000000,20924,0.0004184800
0.8350000000,0.5750000000,20386,0.0004077200
0.8350000000,0.6250000000,20615,0.0004123000
0.8350000000,0.6750000000,21044,0.0004208800
0.8350000000,0.7250000000,21718,0.0004343600
0.8350000000,0.7750000000,23093,0.0004618600
0.8350000000,0.8250000000,25946,0.0005189200
0.8350000000,0.8750000000,30024,0.0006004800
0.8350000000,0.9250000000,41328,0.0008265600
0.8350000000,0.9750000000,61992,0.0012398400
0.8450000000,0.0250000000,0,0.0000000000
0.8450000000,0.0750000000,0,0.0000000000
0.8450000000,0.1250000000,0,0.0000000000
0.8450000000,0.1750000000,0,0.0000000000
0.8450000000,0.2250000000,38034,0.0007606800
0.8450000000,0.2750000000,40662,0.0008132400
0.8450000000,0.3250000000,30555,0.0006111000
0.8450000000,0.3750000000,25985,0.0005197000
0.8450000000,0.4250000000,23768,0.0004753600
0.8450000000,0.4750000000,21940,0.0004388000
0.8450000000,0.5250000000,21614,0.0004322800
0.8450000000,0.5750000000,21045,0.0004209000
0.8450000000,0.6250000000,21099,0.0004219800
0.8450000000,0.6750000000,21564,0.0004312800
0.8450000000,0.7250000000,22231,0.0004446200
0.8450000000,0.7750000000,23821,0.0004764200
0.8450000000,0.8250000000,26548,0.0005309600
0.8450000000,0.8750000000,31250,0.0006250000
0.8450000000,0.9250000000,43486,0.0008697200
0.8450000000,0.9750000000,58906,0.0011781200
0.8550000000,0.0250000000,0,0.0000000000
0.8550000000,0.0750000000,0,0.0000000000
0.8550000000,0.1250000000,0,0.0000000000
0.8550000000,0.1750000000,0,0.0000000000
0.8550000000,0.2250000000,29039,0.0005807800
0.8550000000,0.2750000000,51602,0.0010320400
0.8550000000,0.3250000000,34320,0.0006864000
0.8550000000,0.3750000000,27998,0.0005599600
0.8550000000,0.4250000000,24987,0.0004997400
0.8550000000,0.4750000000,22860,0.0004572000
0.8550000000,0.5250000000,22383,0.0004476600
0.8550000000,0.5750000000,21972,0.0004394400
0.8550000000,0.6250000000,21543,0.0004308600
0.8550000000,0.6750000000,21997,0.0004399400
0.8550000000,0.7250000000,23144,0.0004628800
0.8550000000,0.7750000000,24491,0.0004898200
0.8550000000,0.8250000000,27069,0.0005413800
0.8550000000,0.8750000000,32330,0.0006466000
0.8550000000,0.9250000000,46167,0.0009233400
0.8550000000,0.9750000000,55003,0.0011000600
0.8650000000,0.0250000000,0,0.0000000000
0.8650000000,0.0750000000,0,0.0000000000
0.8650000000,0.1250000000,0,0.0000000000
0.8650000000,0.1750000000,0,0.0000000000
0.8650000000,0.2250000000,1457,0.0000291400
0.8650000000,0.2750000000,73747,0.0014749400
0.8650000000,0.3250000000,38862,0.0007772400
0.8650000000,0.3750000000,30193,0.0006038600
0.8650000000,0.4250000000,26553,0.0005310600
0.8650000000,0.4750000000,24395,0.0004879000
0.8650000000,0.5250000000,23253,0.0004650600
0.8650000000,0.5750000000,22509,0.0004501800
0.8650000000,0.6250000000,22579,0.0004515800
0.8650000000,0.6750000000,22854,0.0004570800
0.8650000000,0.7250000000,23850,0.0004770000
0.8650000000,0.7750000000,25170,0.0005034000
0.8650000000,0.8250000000,27814,0.0005562800
0.8650000000,0.8750000000,33763,0.0006752600
0.8650000000,0.9250000000,50390,0.0010078000
0.8650000000,0.9750000000,48361,0.0009672200
0.8750000000,0.0250000000,0,0.0000000000
0.8750000000,0.0750000000,0,0.0000000000
0.8750000000,0.1250000000,0,0.0000000000
0.8750000000,0.1750000000,0,0.0000000000
0.8750000000,0.2250000000,0,0.0000000000
0.8750000000,0.2750000000,58623,0.0011724600
0.8750000000,0.3250000000,47530,0.0009506000
0.8750000000,0.3750000000,33361,0.0006672200
0.8750000000,0.4250000000,28405,0.0005681000
0.8750000000,0.4750000000,25779,0.0005155800
0.8750000000,0.5250000000,24229,0.0004845800
0.8750000000,0.5750000000,23610,0.0004722000
0.8750000000,0.6250000000,23608,0.0004721600
0.8750000000,0.6750000000,23624,0.0004724800
0.8750000000,0.7250000000,24659,0.0004931800
0.8750000000,0.7750000000,26361,0.0005272200
0.8750000000,0.8250000000,29241,0.0005848200
0.8750000000,0.8750000000,35397,0.0007079400
0.8750000000,0.9250000000,55904,0.0011180800
0.8750000000,0.9750000000,40440,0.0008088000
